443,1750,4831,2135,55,2053,1
444,175,2942,2207,84,1973,1
445,1723,15580,2076,91,1959,1
446,1725,3431,2787,49,2711,1
447,1726,5400,2933,50,2856,1
448,1728,3022,2342,49,2256,1
449,1739,7949,2401,83,2108,1
450,1748,10114,2325,85,2120,1
451,203,2799,2058,83,1830,1
452,1652,8955,2243,98,1962,1
453,150,2791,2146,50,2061,1
454,1647,11192,2418,55,2337,1
455,1575,2910,2221,47,2138,1
456,1581,6495,2167,60,2073,1
457,234,3336,2663,52,2584,1
458,1774,3279,2543,84,2374,1
459,1583,2953,2257,84,2115,1
460,1587,11399,2165,55,2073,1
461,1591,2788,2015,87,1837,1
462,1594,3356,2622,79,2508,1
463,229,8632,2532,39,2455,1
464,1445,2910,2220,50,2144,1
465,1597,2682,2046,49,1971,1
466,223,10071,2275,56,2193,1
467,1773,2756,2064,51,1986,1
468,221,3577,2920,71,2823,1
469,1772,2904,2202,49,2117,1
470,1771,3673,2898,89,2773,1
471,1616,3277,2563,49,2488,1
472,146,2815,2150,48,2064,1
473,1765,8936,2049,50,1963,1
474,149,11834,2236,52,2150,1
475,226,3735,2999,83,2817,1
476,320,2707,2069,49,1994,1
477,725,5643,2871,48,2790,1
478,1368,3131,2399,84,2148,1
479,349,5228,2274,49,2189,1
480,379,2809,2170,48,2087,1
481,342,3637,2929,49,2843,1
482,1377,13936,2949,55,2859,1
483,1354,3326,2728,46,2646,1
484,1419,4175,2757,72,2650,1
485,374,6529,2270,63,2181,1
486,1353,2781,2154,48,2080,1
487,1358,2771,2026,50,1940,1
488,1833,3208,2558,50,2484,1
489,114,3277,2535,83,2298,1
490,1844,2944,2225,86,1997,1
491,1396,3261,2580,48,2497,1
492,110,27155,2122,71,2018,1
493,1838,2761,2198,51,2122,1
494,1406,5941,2058,53,1979,1
495,1412,2876,2125,84,1946,1
496,364,2965,2258,84,2081,1
497,115,3711,2978,80,2872,1
498,1439,3157,2427,85,2195,2
499,357,3700,2948,85,2716,1
500,117,4594,2291,49,2208,1
501,328,2805,2092,47,2009,1
502,1436,2818,2188,51,2101,1
503,102,2902,2274,50,2189,1
504,1370,3672,2941,84,2712,1
505,369,4939,2806,62,2710,1
506,1366,2797,2160,49,2084,1
507,1380,3027,2293,85,2037,1
508,1430,6330,2681,54,2601,1
509,1438,7544,2691,82,2429,1
510,355,8357,2227,84,2033,1
511,1650,4054,3335,84,3154,1
512,1861,4124,3424,85,3184,1
513,819,4250,3549,47,3467,1
514,1611,4011,3304,48,3229,1
515,839,9900,3126,53,3046,1
516,849,4352,3746,50,3659,1
517,1612,4484,3726,84,3433,2
518,1967,4505,3768,84,3571,1
519,1830,3788,3084,67,2979,1
520,1622,4470,3736,82,3468,1
521,831,4464,3723,86,3521,1
522,1294,4594,3989,48,3905,1
523,1863,7713,3144,49,3060,1
524,1770,3811,3092,84,2857,1
525,1910,9915,3914,47,3832,1
526,1287,4459,3729,84,3555,1
527,920,4119,3510,59,3416,1
528,1274,4625,3666,68,3562,1
529,911,7194,3267,53,3178,1
530,1277,4361,3725,49,3627,1
531,1949,28594,3853,54,3764,1
532,908,4045,3400,49,3317,1
533,906,25428,3275,20,3221,1
534,1278,3660,3065,47,2982,1
535,901,4029,3331,50,3244,1
536,897,4220,3482,93,3353,1
537,1279,4021,3346,49,3262,1
538,858,4677,3913,84,3749,1
539,1955,4562,3920,49,3836,1
540,888,4356,3711,53,3631,1
541,1375,4043,3389,52,3300,1
542,1283,4493,3890,50,3804,1
543,1957,4230,3601,48,3516,1
544,1600,21966,3541,60,3445,1
545,875,3798,3060,94,2929,1
546,1602,3894,3304,48,3221,1
547,1284,3771,3073,50,2982,1
548,1374,4002,3223,83,2948,1
549,1604,4318,3619,50,3533,1
550,726,3836,3198,48,3115,1
551,1280,3709,3022,50,2945,1
552,1877,4083,3390,49,3304,1
553,1365,3883,3119,85,2871,1
554,1655,4189,3455,88,3225,1
555,1710,4005,3379,48,3295,1
556,1754,3910,3264,49,3176,1
557,1752,21706,3210,21,3153,1
558,758,6114,3145,57,3052,1
559,1719,6696,3539,51,3453,1
560,1355,4097,3408,49,3322,1
561,1329,3834,3142,56,3059,1
562,1722,20896,3974,68,3868,1
563,753,10671,3547,53,3459,1
564,748,4100,3448,49,3364,1
565,746,4630,3893,81,3649,1
566,1986,3871,3184,50,3097,1
567,745,6583,3835,56,3745,1
568,1342,4748,3910,49,3826,1
569,742,3925,3425,46,3346,1
570,741,5878,3029,91,2905,1
571,1730,4654,3960,90,3836,1
572,1990,7436,3781,81,3527,1
573,736,4322,3687,48,3603,1
574,735,4254,3509,84,3270,1
575,734,3841,3106,84,2870,1
576,1741,9924,3014,53,2933,1
577,1845,4018,3439,48,3354,1
578,728,3837,3110,51,3033,1
579,1727,4599,3850,92,3722,1
580,1654,3939,3312,46,3229,1
581,762,9972,3037,54,2948,1
582,767,4022,3278,82,3083,1
583,1761,4334,3685,48,3600,1
584,814,4518,3786,99,3652,1
585,1860,3825,3211,49,3127,1
586,1578,4550,3787,85,3529,1
587,1835,4174,3560,49,3475,1
588,810,5946,3892,83,3639,1
589,1760,7426,3194,84,2939,1
590,804,18598,3028,24,2968,1
591,802,14459,3343,83,3094,1
592,797,3989,3344,49,3259,1
593,1976,9051,3156,56,3049,2
594,764,6995,3790,90,3665,1
595,785,3814,3117,88,2895,1
596,1980,4371,3632,84,3341,1
597,1681,3775,3103,49,3016,1
598,781,3991,3359,49,3275,1
599,776,19195,3363,52,3276,1
600,1700,6808,3394,83,3154,1
601,1701,4520,3837,50,3750,1
602,1704,3677,3053,48,2980,1
603,769,4699,3935,50,3850,1
604,1314,3872,3271,48,3186,1
605,1757,4527,3884,49,3798,1
606,1840,4554,3833,85,3625,1
607,784,4198,3045,54,2956,1
608,921,4189,3422,52,3334,1
609,942,12088,3372,48,3297,1
610,1945,4690,3963,80,3848,1
611,1120,4046,3319,83,3097,1
612,1480,10915,3774,47,3692,1
613,1203,14032,3873,62,3777,1
614,1107,3979,3242,85,3006,1
615,1213,4305,3603,85,3423,1
616,1825,4048,3422,49,3336,1
617,1104,3892,3135,87,2940,1
618,1420,4436,3700,85,3453,1
619,1892,4767,3659,73,3550,1
620,1101,4287,3645,50,3560,1
621,1099,3682,3045,49,2970,1
622,1098,4851,3475,62,3378,1
623,1096,17516,3858,105,3716,1
624,1090,3803,3048,75,2938,1
625,1484,4615,3869,86,3625,1
626,1085,4453,3827,49,3741,1
627,1918,7062,3307,58,3224,1
628,1490,4059,3404,49,3320,1
629,1082,3968,3360,23,3303,1
630,1493,9141,3244,54,3157,1
631,1495,4143,3440,48,3356,1
632,1496,3794,3116,51,3025,1
633,1497,4026,3359,48,3274,1
634,1075,4065,3465,47,3385,1
635,1417,4376,3741,48,3659,1
636,1121,4424,3736,91,3611,1
637,1505,9587,3356,82,3106,1
638,1124,4608,3985,48,3899,1
639,1131,4327,3727,48,3644,1
640,1823,3894,3144,50,3068,1
641,1182,4289,3545,85,3354,1
642,1179,21553,3717,47,3635,2
643,1177,4017,3295,86,3079,1
644,1435,3753,3008,52,2920,1
645,1896,4417,3228,25,3170,1
646,1816,14954,3066,51,2981,1
647,1454,4580,3808,85,3626,1
648,1191,3966,3228,84,3006,1
649,1158,4208,3460,49,3385,1
650,1193,4064,3321,85,3174,1
651,1151,4409,3770,51,3683,1
652,1150,4280,3529,49,3445,1
653,1468,9082,3524,68,3420,1
654,1149,3622,3051,49,2965,1
655,1148,3680,3036,50,2949,1
656,1912,4208,3481,85,3187,1
657,1142,6550,3265,50,3180,1
658,1198,21622,3217,55,3128,1
659,1139,7742,3492,52,3404,1
660,1138,4665,3919,74,3810,1
661,1425,6781,3538,48,3454,1
662,1202,25953,3497,53,3409,1
663,1424,4675,3941,84,3705,1
664,1132,4236,3595,48,3512,1
665,1809,6532,3287,49,3202,1
666,1415,5348,3469,83,3158,1
667,1069,4082,3343,70,3237,1
668,1512,12901,3305,48,3223,1
669,987,3908,3269,48,3195,1
670,1934,4168,3483,50,3399,1
671,1936,3677,3010,49,2926,1
672,981,4775,3987,49,3902,1
673,1941,4381,3709,48,3625,1
674,1549,4120,3331,67,3229,1
675,1884,3972,3338,49,3253,1
676,1264,4054,3324,86,3027,1
677,1389,4291,3652,49,3568,1
678,1883,4617,3981,51,3893,1
679,973,4376,3683,50,3596,1
680,1266,4058,3332,83,3038,1
681,1561,4660,3991,51,3904,1
682,1386,7990,3850,49,3766,2
683,1565,4147,3453,83,3223,1
684,1566,4612,3871,83,3642,1
685,1384,3976,3267,85,3061,1
686,954,6218,3187,49,3102,1
687,953,28207,3868,86,3576,1
688,947,4235,3598,51,3511,1
689,940,4601,3830,80,3724,1
690,1572,4135,3403,84,3192,1
691,1383,3866,3126,79,3021,1
692,936,8444,3557,96,3434,1
693,1576,4562,3820,71,3713,1
694,988,3995,3352,50,3264,1
695,1257,4310,3671,47,3589,1
696,1003,4224,3438,86,3248,1
697,1004,3943,3167,50,3080,1
698,1920,4658,3921,84,3713,1
699,1514,3909,3170,85,2956,1
700,1063,5191,3596,23,3529,1
701,1413,4605,3989,49,3902,1
702,1233,4040,3365,50,3279,1
703,1049,4745,3996,102,3857,1
704,1234,3873,3103,83,2876,1
705,1041,4247,3434,48,3351,1
706,1922,5435,3718,90,3534,1
707,1037,8431,3590,87,3338,1
708,1235,3802,3093,51,3006,1
709,1525,3811,3080,23,3023,1
710,1776,4444,3838,51,3750,1
711,1891,7329,3394,63,3298,1
712,1532,6791,3509,55,3419,1
713,1930,3961,3316,48,3233,1
714,1021,3740,3007,92,2888,1
715,1017,4341,3664,50,3577,1
716,1245,4574,3844,85,3608,1
717,1013,3733,3005,84,2834,1
718,1247,10759,3892,54,3802,1
719,1828,3753,3102,49,3016,1
720,1537,12880,3904,53,3817,1
721,1402,4333,3591,48,3507,1
722,1541,3765,3255,55,3174,1
723,1398,4193,3559,48,3476,1
724,1531,3765,3034,76,2920,1
725,1352,3836,3182,53,3091,1
726,0,4695,3933,47,3831,1
727,74,4551,3939,47,3857,1
728,232,3776,3034,83,2877,1
729,551,9297,3404,84,3175,1
730,164,4452,3410,50,3322,1
731,161,4186,3549,50,3465,1
732,95,4248,3540,49,3453,1
733,242,6680,3329,47,3247,1
734,494,4008,3315,49,3230,1
735,245,4626,3914,49,3831,1
736,319,4769,3994,86,3873,1
737,649,9407,3661,91,3472,1
738,497,7591,3520,58,3421,1
739,499,4026,3288,83,3145,1
740,646,3877,3141,82,2905,1
741,645,4332,3593,85,3438,1
742,612,3833,3194,51,3107,1
743,326,4569,3831,82,3545,1
744,101,4111,3380,86,3166,1
745,608,3668,3038,49,2951,1
746,604,4580,3842,86,3549,1
747,350,4483,3744,84,3526,1
748,469,4151,3513,49,3429,2
749,230,4413,3696,47,3614,1
750,667,4380,3643,84,3442,1
751,474,4409,3549,83,3407,1
752,277,4281,3637,50,3551,1
753,664,5513,3979,70,3875,1
754,343,4355,3538,51,3449,1
755,603,7475,3196,53,3108,1
756,479,3978,3341,49,3258,1
757,231,3852,3111,79,2998,1
758,83,4519,3849,48,3766,1
759,482,4456,3724,83,3507,1
760,338,5989,3550,52,3462,1
761,484,4553,3808,85,3577,1
762,90,4050,3353,49,3268,1
763,103,4331,3680,50,3594,1
764,613,7131,3684,50,3599,1
765,155,4158,3524,49,3439,1
766,289,5386,3694,68,3592,1
767,258,4010,3364,48,3291,1
768,286,10853,3109,52,3031,2
769,125,24289,3595,68,3492,1
770,260,3730,3033,53,2943,1
771,620,4500,3838,48,3755,2
772,525,3881,3184,84,2953,1
773,526,4114,3345,49,3259,1
774,270,4468,3725,84,3558,1
775,536,4075,3339,83,3196,1
776,130,4054,3320,101,3170,1
777,278,4381,3642,85,3424,1
778,132,6174,3074,83,2833,1
779,529,12065,3371,82,3150,2
780,622,4261,3529,81,3414,1
781,518,4488,3253,83,3077,1
782,142,5238,3059,68,2957,1
783,293,4397,3643,83,3484,1
784,633,4469,3825,50,3738,1
785,641,25542,3692,54,3602,1
786,308,7748,3519,52,3432,1
787,256,4520,3792,82,3610,1
788,304,4202,3534,48,3451,1
789,514,9967,3076,102,2938,1
790,106,4067,3329,71,3231,1
791,639,4709,3971,83,3770,1
792,464,4153,3411,48,3328,1
793,107,3887,3244,51,3167,1
794,635,15325,3319,50,3234,1
795,511,19842,3200,23,3140,1
796,113,3845,3251,48,3169,1
797,119,4165,3434,99,3300,1
