87,444,2958,2348,49,2273,1
88,443,2857,2245,49,2170,1
89,904,2782,2040,81,1933,1
90,1744,2378,1723,51,1645,1
91,909,2691,1957,86,1708,1
92,433,2421,1694,95,1563,1
93,939,2918,2161,82,1981,1
94,768,2013,1405,49,1331,1
95,423,2716,1945,83,1712,1
96,420,2858,2186,49,2111,1
97,878,2575,1926,48,1852,1
98,868,2658,2015,49,1930,1
99,457,2347,1613,47,1539,1
100,848,2663,1855,86,1615,1
101,491,2691,2049,51,1961,1
102,489,2643,1907,83,1752,1
103,1767,2529,1863,47,1790,1
104,811,2961,2222,82,2069,1
105,813,2926,2218,49,2134,1
106,816,2718,2002,83,1807,1
107,478,2206,1501,49,1416,1
108,966,2786,2150,50,2064,1
109,1773,2756,2064,51,1986,1
110,1762,2242,1601,48,1526,1
111,473,2135,1504,52,1426,1
112,472,2434,1746,49,1662,1
113,832,2347,1585,47,1512,1
114,789,2303,1663,47,1590,1
115,841,2641,1952,49,1877,1
116,844,2512,1876,50,1800,1
117,820,2811,2068,49,1983,1
118,760,2414,1749,50,1662,1
119,975,2779,2092,49,2006,1
120,410,2516,1760,49,1675,1
121,364,2965,2258,84,2081,1
122,362,2121,1416,48,1335,1
123,1045,2126,1396,48,1332,1
124,361,2736,1795,44,1725,1
125,1055,2826,2243,48,2160,1
126,1060,2231,1633,50,1556,1
127,1066,2699,1965,70,1869,1
128,523,2488,1580,47,1496,1
129,1792,2465,1783,48,1697,1
130,1078,2991,2271,84,2033,1
131,1084,2194,1566,48,1481,1
132,339,2506,1777,84,1546,1
133,1911,2515,1835,50,1758,1
134,334,2546,1832,85,1597,1
135,534,2795,2094,75,1984,1
136,329,2603,1983,49,1906,1
137,1908,2630,1699,45,1627,1
138,574,2183,1565,51,1477,1
139,1038,2175,1506,48,1423,1
140,1032,2563,1823,73,1716,1
141,980,2524,1867,49,1792,1
142,1714,2576,1941,49,1865,1
143,398,2980,2236,84,2064,1
